224,51,INDIV TAX,2019,INDIV TAX - 2019,6,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
225,17,BM,2020,BM - 2020,6,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
226,17,INDIV TAX,2019,INDIV TAX - 2019,6,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
227,17,TAX EQ,2019,TAX EQ - 2019,6,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
228,102,CORP TAX,2020,CORP TAX - 2020,6,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
229,18,CORP TAX,2018,CORP TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
230,21,CORP TAX,2018,CORP TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
231,27,CORP TAX,2018,CORP TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
232,118,CORP TAX,2019,CORP TAX - 2019,8,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
233,118,BM,2020,BM - 2020,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
234,39,TP,2018,TP - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
235,119,CORP TAX,2019,CORP TAX - 2019,8,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
236,119,BM,2020,BM - 2020,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
237,47,TP,2018,TP - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
238,51,AMENDED TR - CTR,2015,AMENDED TR - CTR 2015,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
239,51,AMENDED TR - CTR,2016,AMENDED TR - CTR 2016,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
240,51,AMENDED TR - CTR,2017,AMENDED TR - CTR 2017,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
241,52,AMENDED TR - CTR,2018,AMENDED TR - CTR 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
242,54,TP,2018,TP - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
243,120,CORP TAX,2018,CORP TAX - 2018,9,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
244,56,BM,2019,BM - 2019,9,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
245,56,CORP TAX,2018,CORP TAX - 2018,9,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
246,56,INDIV TAX,2019,INDIV TAX - 2019,9,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
247,112,CORP TAX,2018,CORP TAX - 2018,9,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
248,114,INDIV TAX,2019,INDIV TAX - 2019,9,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
249,28,CORP TAX,2018,CORP TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
250,34,CORP TAX,2018,CORP TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
251,40,CORP TAX,2018,CORP TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
252,50,CORP TAX,2018,CORP TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
253,51,COMP,2018,COMP - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
254,52,CORP TAX,2018,CORP TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
255,54,CORP TAX,2018,CORP TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
256,121,CORP TAX,2018,CORP TAX - 2018,8,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
257,59,CORP TAX,2019,CORP TAX - 2019,8,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
258,60,CORP TAX,2019,CORP TAX - 2019,8,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
259,61,CORP TAX,2018,CORP TAX - 2018,8,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
260,122,INDIV TAX,2019,INDIV TAX - 2019,8,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
261,123,CORP TAX,2018,CORP TAX - 2018,8,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
262,123,CORP TAX,2019,CORP TAX - 2019,8,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
263,66,CORP TAX,2018,CORP TAX - 2018,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
264,67,CORP TAX,2018,CORP TAX - 2018,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
265,68,CORP TAX,2018,CORP TAX - 2018,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
266,69,CORP TAX,2018,CORP TAX - 2018,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
267,69,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
268,70,CORP TAX,2018,CORP TAX - 2018,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
269,72,CORP TAX,2018,CORP TAX - 2018,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
270,72,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
271,79,CORP TAX,2018,CORP TAX - 2018,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
272,81,CORP TAX,2018,CORP TAX - 2018,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
273,83,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
274,103,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
275,124,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
276,89,CORP TAX,2018,CORP TAX - 2018,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
277,47,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
278,125,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
279,97,TAX EQUALIZATION ,2020,TAX EQUALIZATION - 2020,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
280,99,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
281,86,BM,2019,BM - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
282,123,BM,2019,BM - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
283,73,TAX AUDIT - ITR,2017,TAX AUDIT - ITR 2017,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
284,2,CORP TAX,2018,CORP TAX - 2018,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
285,21,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
286,75,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
287,28,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
288,100,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
289,126,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
290,90,OTH BUS,2020,OTH BUS - 2020,19,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
291,13,CORP TAX,2018,CORP TAX - 2018,6,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
292,127,INDIV TAX,2019,INDIV TAX - 2019,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
293,127,TAX AUDIT - ITR,2015,TAX AUDIT - ITR 2015,7,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
294,128,BM,2020,BM - 2020,4,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
295,47,BM,2019,BM - 2019,4,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
296,0,Vacation,2020,Vacation,1,2020-01-01,2020-12-31,NO,,0,0,0,NULL,NULL,NULL
297,0,Holiday,2020,Holiday,1,2020-01-01,2020-12-31,NO,,0,0,0,NULL,NULL,NULL
298,0,Mtg - Other,2020,Mtg - Other,1,2020-01-01,2020-12-31,NO,,0,0,0,NULL,NULL,NULL
299,0,Mtg - Scheduling,2020,Mtg - Scheduling,1,2020-01-01,2020-12-31,NO,,0,0,0,NULL,NULL,NULL
300,0,Evaluation,2020,Evaluation,1,2020-01-01,2020-12-31,NO,,0,0,0,NULL,NULL,NULL
301,28,REV,2019,REV - 2019,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
302,39,REV,2019,REV - 2019,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
303,39,COMP,2019,COMP - 2019,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
304,39,TAX AUDIT,2020,TAX AUDIT - 2020,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
305,42,CORP TAX,2019,CORP TAX - 2019,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
306,21,CORP TAX,2020,CORP TAX - 2020,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
307,19,BM,2020,BM - 2020,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
308,19,CORP TAX,2019,CORP TAX - 2019,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
309,25,CORP TAX,2018,CORP TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
310,32,BM,2020,BM - 2020,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
311,24,BM,2020,BM - 2020,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
312,15,CORP TAX,2019,CORP TAX - 2019,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
313,15,TP,2018,TP - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
314,14,TP,2018,TP - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
315,14,CORP TAX,2019,CORP TAX - 2019,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
316,55,BM,2019,BM - 2019,9,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
317,112,BM,2019,BM - 2019,9,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
318,57,BM,2019,BM - 2019,9,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
319,29,BM,2019,BM - 2019,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
320,46,BM,2019,BM - 2019,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
321,47,CORP TAX,2018,CORP TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
322,51,BM,2019,BM - 2019,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
323,69,BM,2019,BM - 2019,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
324,71,BM,2019,BM - 2019,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
325,97,INDIV TAX,2018,INDIV TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
326,73,INDIV TAX,2018,INDIV TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
327,28,BM,2019,BM - 2019,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
328,84,INDIV TAX,2018,INDIV TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
329,85,INDIV TAX,2018,INDIV TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
330,126,INDIV TAX,2018,INDIV TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
331,86,INDIV TAX,2018,INDIV TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
332,88,INDIV TAX,2018,INDIV TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
333,90,OTH BUS,2019,OTH BUS - 2019,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
334,93,INDIV TAX,2018,INDIV TAX - 2018,3,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
335,123,BM,2020,BM - 2020,19,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
336,123,INDIV TAX,2019,INDIV TAX - 2019,19,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
337,123,OTH BUS,2020,OTH BUS - 2020,19,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
338,121,BM,2020,BM - 2020,4,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
339,117,BM,2020,BM - 2020,4,2020-01-01,2020-12-31,YES,,0,0,0,NULL,NULL,NULL
340,0,Sick Leave,2020,Sick Leave,1,2020-01-01,2020-12-31,NO,,0,0,0,NULL,NULL,NULL
341,0,Company Improvements,2020,Company Improvements,1,2020-01-01,2020-12-31,NO,,0,0,0,NULL,NULL,NULL
342,0,Administrative tasks,2020,Administrative tasks,1,2020-01-01,2020-12-31,NO,,0,0,0,NULL,NULL,NULL
